text	label
Maria. No lo compréis no tiene nada que ver con La foto . Es mejor si voy yo al campo y las cogo yo	0
Que si lo pago, lo reciba. Por desgracia, aún no lo he recibido. Ya lo daba por perdido. Gracias por pedir la valoracion	0
Muy mala calidad. Después de menos de un mes de uso, la vibración dejó de funcionar. Producto poco recomendable	0
NO COMPATIBLE PLAY. Me lo compré para usarlo en la play y poder ver películas pero no funciona. He probado a resetearlo y sigue sin funcionar	0
Horrible. No compréis es un timo, pone 4 caja y luego envían solo una	0
Muy elegante. Muy cómodo, y muy elegante	1
No funciona. Muy bien, pero un día dejo de funcionar, quiero mi dinero	0
Cumple su función. Hace bien su cometido. El cable de la conexión USB demasiado corto.	1
ESTAFA EN LA DURACION. Nos ha durado 25 días. No és para nada los 150 que indican en el recambio, ni tan solo un més. Lo ponemos en la tienda que tenemos, y hemos tenido que comprar los recambios antes de lo previsto. Si la duración es tan corta como los primeros, tendremos que prescindir de estos ambientadores. Salen carisimos, y no duran nada. UN ENGAÑo vamos.	0
Están bien. Encajan perfectos en el portátil, aunque tenga dos usb juntos	1
Muy comodo. Esta super bien se incha rapido y tambien se desinfla muy rapido y la verdad es k es comodo	1
Cómodo y muy práctico. Mi hijo de 8 años se ha roto el brazo y con el cabestrillo que nos dieron en el hospital se le caía el brazo todo el tiempo. Compramos este cabestrillo y nos ha parecido muy cómodo y muy práctico.	1
Muy cómodos. Fácil de montar, quedan muy bien. Buena compra.	1
Producto Falso. Atención producto falso! No entiendo como Amazon puede vender productos falsos! Esto es inaceptable! No estoy comprando en el mercadillo del barrio!	0
No lo he recibido aún. No lo he recibido aún (un mes después de hacer el pedido) y no encuentro la manera de contactar con el proveedor para solucionar este asunto. Agradecería si me pudieran ayudar.	0
NO COMPRAR. Vaya desastre de aparato, sin casi fuerza de succión, y saca una cantidad de aire por los lados que cuando acercas el aspirador a la zona a limpiar, se esparce todo.	0
Me gusta. Es muy fácil de usar y son rápido de colocar, te ayuda bastante para tener tus fotos sin tener que usar pegamentos y otros materiales dentro del álbum.	1
Todo perfecto. Yo le he dejado los otros a mi peque y ése me lo he llevado a la oficina en plan antiestrés, y ha triunfado. El material es como viscoelástico, vuelve a su forma poco a poco no de manera inmediata. Calidad-Precio muy decepcionante, los hay más baratos que aguantan más.	1
Gran servicio. Fantástico servicio por parte del vendedor; rápida respuesta y solucionando todas mis dudas de la mejor manera.	1
Buen producto. El envase lo recibí debidamente cerrado y sellado; las cápsulas blandas son de tamaño normal, la vitamina parece de calidad, la fecha de caducidad con tiempo más que suficiente para terminar el contenido. El envase es adecuado para mantener en buen estado el producto y la entrega por parte de Amazon fue en el tiempo establecido.	1
No es la misma que la especificada. La bateria entregada es de 3 pines en vez de 4 como la anunciada. La verdad que me siento engañado	0
Muy comodo. Esta bandeja es muy comoda de usar, ya que tiene una boca muy ancha y no hay problema de que se salga el aceite. Tiene bastante capacidad y a la hora de vaciar tiene una toma para ello, lo que lo hace que no manches.	1
No aconsejado.. No es un buen producto para tener. Mala recepción y poca durabilidad.	0
Os puedo decir que no sirve para nada.. Los palos que sobresalen son muy cortos y no se pueden meter lo suficiente en la arena y con el viento se cae enseguida. deverian de llevar por lo menos 50 cm de palo para introducir en la arena.	0
Bolsas buenísima calidad. Me ha encantado son muy buenas las recomiendo 100%.	1
Todo Ok. La entrega fue muy rápida y el funcionamiento del producto es el correcto y el adecuado. Todo ha sido OK.	1
La mejor carcasa para el s8. Protege perfectamente todos los bordes del móvil y la parte trasera de caídas. Y no se pone amarillenta con el tiempo.	1
Una pulsera de diez.... La pulsera está muy bien, el olor a cuero es muy suave, el cuero de muy buena calidad y el tamaño se puede ajustar perfectamente. Ademàs es muy bonita.Os lo recomiendo.	1
Paquete perdido. Nunca me llego el paquete, de echo me escribieron después de 2 meses esperando que se perdió asi que tuve que comprarlo en la tienda de coches.	0
Buen aceite. Huele bien, no muy fuerte. Ha llegado perfectamente.	1
Perfecto. Producto de muy buena calidad. Todo lo necesario para el montaje recomendable 100%	1
Lo práctico y comodo. Es muy práctica para los niños, bna capacidad para botella de agua y la muda para después	1
Colcha letras beige. Es preciosa y queda mui bonita puesta!! Es pa verano!!!!! Mui fina!!! Calidad - precio excelente!!! Recomiendo!!!	1
Muy fragiles!!!. No estan hechos para niños, parecen mas de coleccionista y no te avisan de que tienes que comprar los 5 por que sino, no puedes montar las piezas del que trae cada envase.	0
Perfectos. Muy cómodos al tener la tapa de rosca. Cierran bien, estancos, y tamaño perfecto para la bebé.	1
Le encantó y volvería a comprarla.. Fue un regalo y le gustó mucho. Es muy amplia, cómoda,pesa poco y los bolsillos de fuera y dentro muy prácticos. El día que la estreno llovió y no hubo ningún problema. Volvería a comprarla.	1
Muy buena compra. Perfectas, robustas y con gran antiadherencia. Tiene un fondo proceso que reparte muy bien el calor. Se friegan con gran facilidad.	1
Todo ok. Envio dentro del plazo. Relación calidad-precio es acertada. Calidad buena	1
No funciona. No se descarga la aplicación ni lo detecta en un Iphone 7 plus actualizado al ultimo ios. No se encuentra la aplicación en el app store español. Como decoración no esta mal.	0
No la recomiendo. Mala. Tuve que devolverla porque se infló al poco tiempo	0
las he devuelto. Me han dado muchos problemas para sincronizarlas con el router, no lo he conseguido y tengo más de 15 de otras marcas sincronizadas. Las he devuelto a mi pesar porque el brillo es de las mejores que he comprado	0
Sigo esperandolo. Del 17 Abril hasta hoy sigo sin recibirlo.	0
No son Validos. No son validos para mi vehículo (BMW 530d F10 - 2012). Utilicé el buscador de Amazon para ver la compatibilidad con mi coche, y eran los UNICOS de esta marca que me recomendaba. Solo uno es de la misma medida, y tampoco los anclajes corresponden...	0
Uno más. El producto está bien para lo que es. Entrega un desastre,tardó tres meses en llegar después de la fecha de entrega asegurada. Ya me había olvidado	0
Malo, queda corto. El producto viene con embalaje acolchado pero llegó uno de los dos protectores roto (la caja tenia un pequeño impacto en una esquina), el otro queda ligeramente corto en comparación a otros protectores que he tenido, una vez colocado en su sitio en la parte superior la parte inferior queda ligeramente descubierta, no recomiendo. No realizo reclamación por no poder demostrar que llegó uno roto. No repetiré compra.	0
Lo fácil de montar. Esta super bien!!! Es muy cómoda para mi perrito!	1
Son pegatinas. No es lo mismo fe la foto son pegatinas	0
Me encantan!. Son muy cómodos y encajan con la descripción. El tallaje del calzado es normal. El color es muy vivo y los dibujos están muy bien definidos.	1
Maravilloso. Genial llego justo a tiempo	1
Bueno y barato. Gran producto a un gran precio y con una calidad que me ha sorprendido. Envio muy rapido . Esperaba otra cosa y me lleve una grata sorpresa	1
PERFECTO. Para regalo de mi sobrino. Era lo que tiene que ser. Sin nada que objetar.	1
Perfecto. Perfecta banda sonora para una muy bonita película. Muy acertados los fotogramas que trae y una muy muy muy grata sorpresa.	1
Producto de calidad. Buen producto bastAnte calidad	1
Con este ya van 2. Pesimo, como otros, este sólo tiene pegamento por los bordes, aparte de eso también recorta la pantalla infinita una burrada... sensibilidad los 30 primeros segundos, después, nada.... hay que apretar muchísimo la pantalla en determinadas zonas... Conclusion: pasó de gastarme más dinero en cristales templados que acaban estropeando un móvil de 1000 pavos	0
No sirve si es razas medianas o grandes. Olvídate si tú perro es de raza mediana o grande, es solo para razas pequeñas o gatos, un poco ruidoso	0
Buen precio y producto. Contenido correcto llegó en la fecha indicada	1
Comodas y Practicas. llevan todo el verano en la terraza y su estado es practicamente el mismo que cuando las compramos, asi que muy bien	1
No las recomiendo. Muy malas las pantallas, se rompen muy fácilmente, la pantalla sobresale por la parte de abajo y no cubre los bordes del teléfono	0
gorra de béisbol. el producto no llego esperando incluso 5 días	0
Está bastante bien.. Me ha gustado el sistema. No tiene la capacidad que esperaba.	1
Buen Producto. La sensacion térmica de los pies es caliente cuando el agua está muy fría. Se agarra bien al suelo de la piscina.	1
buen artículo. Buen artículo decorativo para fiestas. Tamaño ideal. Buena calidad y servicio como se espera para este tipo de artículos, rapidísimo	1
Llegó el paquete vacío. Llegó el paquete, pero la bolsita que debía contener la cuenta, estaba vacía, como reclamo??? Seguro que se trata de un error.	0
Mal!. No comprar esta correa si apreciáis vuestro watch, la goma no se ve mal, el problema que yo he tenido es que al desabrocharlo te llevas los pasadores metálicos, esto no me inspira ninguna confianza ya que salen con facilidad, miedo a que salgan solos y perder el watch.	0
Dionisio caballero jimenez. Los suecos o sandalia número 45 : nada tiene que ver con un 45 español ya que es como un 42 español	0
Fatal y poco duradero. Es pésimo. En cuestión de 3 meses la junta amarilla se ha despegado y sale el agua por todos sitios excepto por lo agujeros.	0
Tallas muy grandes. Buenas , Compre la más pequeña y es como si fuera una M ( me viene como un saco )	0
Devuelta. La devolví, no me pareció util	0
Desinfecta ,,,limpia muy bien contenta. Va muy bien he comprado dos y volvere a comprar	1
La mejor multiusos. Todo perfecto, gran calidad a un gran precio y dificil de encontrar por llevar el destornillador en lugar del sacacorchos.	1
No cumple la previsión de entrega. Por ahora muy mal. Tenia que llegar antes del 6 de marzo y hoy es 10 de marzo y aún no ha llegado. Ni tan siquiera tengo un mensaje de lo que ha ocurrido. La decepción esta vez ha sido, para mi y sobretodo para mi hija, quien estaba muy ilusionada con este regalo.	0
No me han funcionado. La idea es buena si no fuera por la frondosidad del pelo y la largaria de la pestaña, ya que parece que tenga un peluche en el ojo y es demasiado largo para mi ojo. Lo he devuelto.	0
eficacia ?. se ha roto a la primera utilización	0
tarde y problemas para devolverlo. Para cuando llego ya habia comprado otro ya que llego muy tarde. intente devolverlo pero tenia que adelantar los gastos de envio dijeron que ya me los reembolsarian pero como lo tenia que mandar al reino unido no lo hice ya que igual luego sacaban alguna excusa y me quedaba sin libro y sin recuperar el importe del envio.	0
Mal funcionamiento. Este producto no cumple con las expectativas que me esperaba,en 9 meses y con poco uso ya no funciona,no se si podré devolverlo	0
Me ha durado 15 meses. Lo compré en julio de 2017 y en octubre de 2018 ya no funciona	0
Bonita pero... La funda está perfecta, es igual que en la fotografía Y no demasiado fina, lo cual la hace resistente pero el dibujo tiende a borrarse muy rápido..	1
eficaz contra tormentas. producto perfecto para tu mascota para su miedo a las tormentas	1
Un acierto. Mi nieta quedó encantada con estos calcetines tan bonitos y originales. Venían en una caja tan simpática que no fue necesario envolverlos para regalo, sólo meterla en una bolsa ad hoc. A primera vista parecen de calidad y los colores son vivos. Vamos a ver cómo resisten el uso y los lavados.	1
No ha llegado, quizás para Navidad?. No ha llegado, venden lo que no pueden cumplir.	0
No funciona - abierto el día de Navidad. El delfín no funciona, lo acabamos de abrir el día de Navidad y mi hija, que llevaba meses esperando la Nancy se ha quedado súper despagada	0
No es universal. No es universal para nada .Calidad bien pero no me valia	0
Esoerando esperando. Hace dis meses y pico que hice el pedido y según la aplicación lo he recivido pero a mi no me ha llegado	0
Teclado cutre y Raton roto. Teclado tiene poca luz y le faltan la mayoría de los símbolos, como los acentos, el interrogante, la "ñ". Si bien los reproduce no están dibujados en el teclado. Lo de no tener bordes al rededor de las teclas parece chulo pero todo cable que tengas se meterá entre los botones y la base del teclado. Ratón llega con una parte mal montada que parece que se haya montado a la fuerza y por ellos se ha roto el botón que hace que vaya hacia atrás las paginas, el del lateral, y sobretodo y lo mas molesto que la base este torcida y este como una silla coja que va de un lado a otro lo que hace que sea suuuuper incomodo usarlo.	0
Funciona fatal. Es desesperante. Se atasca cada dos por tres, lo mueves y el cursor sigue quieto, los botones funcionan solos....en fin, un completo desastre. He tenido que comprar otro porque no hay quien lo utilice más de 5 min seguidos sin acabar de los nervios...	0
Tiras. No encajan en las ranuras del coche	0
Buen Producto. Buen producto. Llegó 10 días antes de lo que dijeron y era justo lo que esperaba. Se monta muy fácil y queda muy bien. Muy contento con la compra.	1
Mandarlo por defecto. Es una cosa que está todo los días pidiendo que hay nuevas actualizaciones y luego es un poco lento para toda la capacidad que debía de tener por eso es mi devolución me gustaría volver a tenerlo pero que me lo manden en condiciones muchas gracias un saludo	0
Es bonita, al principio funcionó bien pero se rompió. A la semana dejó de funcionar, el motor perdió una conexión y la única manera de repararlo fué hacer un agujero en la parte posterior y soldar otro conector RCA, un apaño para poder usar la máquina y evitar todo el trauma de reclamar	0
presentacion. me ha gustado todo del articulo diseño presentacion muy bien	1
No llega el proyecto ni devuelven el dinero. Nunca me ha llegado este producto	0
Muy debil, de mala calidad y no protege. Muy debil y no protege nada.	0
De dos cristales uno roto. El embalaje de vino aplastado motivo por l que uno de los cristales vino destrozado. No lo devolví porque me costaba más tiempo la devolución que tirarlo a la basura . El que estaba bien lo instale fácil y rápido pero se me rompió cuando mi bichon maltes apoyo su patita en el móvil, en fin, mala calidad y mal envío. No repito	0
Decepcionante. Me duraron puestas 3 min. Aun limpiando la llanta, y pegarlo bien, al ponerme en movimiento, saltaron a los tres minutos	0
Contento. Contento, hace su papel y funciona perfecto Buena relación calidad precio	1
Buen sonido. Funcionan muy bien tanto juntos como por separado. Vienen con una funda muy chula para guardarlos o utilizarlos a la vez.	1
Mala. Tras cuatro meses de uso ya no arranca. Poca vida tiene esta bateria	0
Muchas interferencias. Interferencias con aparatos de otros vecinos, que hacen imposible sintonizar, aunque se cambie de canal. En una casa aislada si que funicona.	0
un desastre, no ha llegado el paquete. en la web de Amazon pone que el paquete ha sido entregado y NO ES VERDAD. OJO POSIBLE TIMO!! Ahora no tengo como reclamar.	0
Brocas HSS Acero .... Después de casi un mes desde que las pedí, han pasado más de 3 días y todavía no me han llegado; que opinión me puede dar el servicio y el proveedor que lo realiza. Valoración hacia ellos muy mala; respecto al material supongo estará bien pues con esa finalidad lo solicité. Si tarda mucho más cancelaré el pedido.	0
Gran soporte para 2 pantallas. Muy buen soporte para 2 pantallas, lo he montado con 2 monitores de 24" y quedan fantásticos.El soporte soporta un peso máximo de 8 kilos y mis monitores pesan entre los dos 5,8 kilos, por lo que van muy bien.Tiene un buen diseño y se ven muy fuertes.Recomendaría su compra.Muy buen servicio de AMAZON, los pedi el jueves por la tarde y me llegaron el viernes a mediodía.Los compre en oferta FLASH a muy buen precio, los he visto parecidos y peor calidad en otro sitio y bastante mas caros.	1
Muy mala. Más mala imposible. La tire. Por más que la reglas que tienes cuidado con la densidad de la pintura, el aire. O te salía de golpe o no salía nada, y me chorreaba la pared, al final a pintar con rodillo. Lo barato siempre sale caro	0
Es genial!. De lo mejorcito para estas edades, se lo pasan pica con esta bici, la calidad precio le doy un 10	1
Fácil de instalar. 2 protectores de pantalla para mí antiguo móvil, que es el que utilizo para la playa o piscina para prevenir que me roben el nuevo, me gustan este tipo de protección porque no rallan, no deja huellas y son faciles de poner, protegen de impactos y muy sensibles al tacto. Me ha gustado mucho	1
Malo malo malo malo. Es mala no, lo siguiente no cubre toda la pantalla y el borde no es lo que pensaba no lo recomiendo	0
Pésimo producto.. Muy mal producto. No duró ni un mes y ya no sirve. No lo recomiendo para nada.	0
No vale la pena. Mala calidad, ni para una emergencia sirve, se desmorona poco después de aplicarlo, no sirve.	0
Variedad. Me ahorra tiempo y dinero en busca de artículos de mi interés	1
el diseño. No me ha gustado que son plástico duro, en lugar de moldeables, por lo tanto son incómodos de utilizar, vamos de hecho es que son un estorbo.	0
No estoy todo lo contento que pensaba esta vez Aukey me ha defraudado.. Elegí estos auriculares después de mirar y comparar con muchos otros auriculares de similares características. en primer lugar me gusto que utilizase materiales de calidad como el grafeno y los imanes de neodimio para los drivers eso ya me da a entender que el articulo es de calidad se escuchan muy bien y la calidad de acabado y comodidad es muy bueno tengo mas artículos de Aukey y en todos ellos se nota que la relación calidad precio es su bandera no suelen defraudar . En esta caso paso a enumerar los fallos que he encontrado despues de unos dias de uso cuando utilizas solo un auricular el izquierdo que es el que conecta con el receptor de la musica (ya que el derecho se conecta siempre al izquierdo ) cuando dejas de utilizarlo y lo pones en la base y no carga automatica mente para que se ponga a cargar tienes que encender el otro auricular para que se empareje con el izquierdo parar los dos y así se ponen a cargar los dos el que no has utilizado se para enseguida y el que as utilizado sigue cargando hasta que se carga de el todo es bastante incomodo . El otro fallo que he encontrado este es bastante mas grave es que según las instrucciones se puede subir y bajar el volumen de la música según toques el botón derecho o el izquierdo con dando dos toques yo después de una semana no he conseguido hacer que funcione subir y bajar volumen simplemente no funciona por eso no le puedo dar las 5 estrellas una lastima.	0
Viene roto. Acaba de llegarme el pedido y anilla rota y tapa delantera también rota. Le envié un correo espero respuesta. Espero Porter solucionarlo la boda es el día 27 del presente mes.	0
Vale lo que cuesta. Estupenda mesa, es aún más bonita que en la foto. Llega perfectamente embalada, las patas en una caja y la madera por otro, se tarda 10' en montar! Estoy encantada! Los vendedores responden siempre y rápido ante cualquier consulta.	1
Buena relación calidad precio. Muy bien además vienen todas con pilas y unas de recambio y alumbran bastante	1
Llego justo a tiempo. Que es la moda del unicornio. Lo que menos que es muy dura.	0
Buen producto. Buena calidad, tacto suave	1
perfecto, me ha gustado mucho. Calidad muy buena, servicio del vendedor también bueno. Estoy muy contenta. Era para el regalo a mi padres y se han quedado encantados. Dicen que es muy cómodo. Lo recomiendo 100%	1
Carmen. Un poco decepcionada. El tren no ha sido capaz de mantenerse en pie. Es bonito pero no funciona nada bien.	0
Mal servicio. Hize un pedido me lo cobraron ,nunca me llego y tampoco me devolvieron el dinero. Pense que esta empresa era confiable.	0
Bien. Esperaba algo mas, pero me ha convencido. Si tengo que comprar de nuevo, lo repito. Lo han enviado en un sobre y ha llegado bien.	1
Funda estrecha. No cabe el cargador y la Nintendo a la vez. E l estuche ha resultado poco ancho.	0
Protección delgada y simple. Corte ajustado pero protector.Vamos a mostrar la belleza del teléfono.Me gustó.Mi teléfono ahora está a salvo de grietas.Gracias.	1
Tamaño??. El código es igual que el de la plancha rowenta pero el tamaño NO.	0
Marca de calidad en artículos decorativos de pared. Fácil montaje. Buena calidad y bien de precio .A los niños les encanta	1
Buen cepillo. Buen cepillo de dientes, funciona con mucha fuerza y limpia en profundidad.	1
De momento es me ha encantado. Poco que decir, pensaba que tendría que estar apagando equipos y encendiendo el que quería que saliera por la televisión, pero trae un botón para seleccionar el HDMI que me interesa, con lo cual de momento no sólo ha cumplido mis expectativas, sino que las ha superado. Buena compra, buen precio. De momento (llevo un día de uso) totalmente recomendado.	1
Regular tirando a mal. La calidad es buena, pero no es lo que esperaba y ni una punta es imantada la verdad que por ese precio es mejor estarse quieto.	0
UN FRAUDE. Es demasiado pequeño y ni siquiera mueve el aire por no decir que lo de que enfria es mentira. Y el agua dura poquisimo. Estoy muy descontenta con mi compra.	0
Lo recomiendo. Las usé para pintar sobre acuarela. Resultado muy bueno. Relación calidad precio excelente. Buena cobertura y facilidad de mezcla por capas y difuminado.	1
Encantada. Me a gustado todo, el material de que están hechos, yo tengo gatos y repele los pelos, estoy encsntada	1
ja ja ja. Este producto esta mal terminado materiales bastante malos solo ha funcionado una vez	0
Buena cámara. Buena calidad de foto	1
Bonita, cómoda y eficaz.. Lámpara muy cómoda. Facil de transportar sirve para todo lo que indica.	1
Celia. La radio funciona correctamente. Con posibilidad de guardar hasta 40 emisoras. Se escucha perfecto. Dice la hora y el dia.	1
Genial la respuesta de amazon. Se supone que llegó, pero entregaron otros paquetes y no ese. Enseguida amazón reaccionó y ofrecio la reposición o la devolución.	0
Esta usado. El producto viene usado..la caja viene abierta y cortada como con un cuter..el producto no venia en su plastico..que estaba dentro de la caja aplastado con el plastico de unas pilas pero sin pilas..y una bolsa de tornillos que le falta un tornillo..e aparato tiene marcas de manos y estaba manchado.le puesto pilas y parece que funciona.pero no lo tengo muy claro quedarme con el.	0
Mala calidad. Al segundo uso se rompió una abrazadera	0
No se me sincronizan. Me acaban de llegar los auriculares y no se sincronizan los dos a la vez.O se sincroniza uno o el otro,pero no los dos.Si alguien me podría ayudar se lo agradecería	0
Buen sonido. Buen producto, calidad de sonido y sujeción. Duración de batería perfecta y su caja de carga está muy bien para llevarlos. La sincronización con el móvil es instantánea.	1
Defraudado.. Compré el pedido porque las necesitaba urgentemente para el trabajo y no me vino el día indicado y a los tres días siguientes me doy cuenta que dice devolución pendiente, osea que me quedo sin las zapatillas y encima ahora están más caras que antes..... Me parece buena la cosa......	0
Me vendieron una usada como nueva.. Mientras que la cafetera parecía nueva, el filtro de dentro (el que tiene la junta de silicona) se veía usado y además estaba golpeado, entiendo que lo habrían sacado y golpeado de alguna forma. Me siento estafado.	0
Funciona genial. Ha superado el invierno de momento. Recomendable	1
No le gusta a mi perro. Pues el resultado es que no le gusta nada al perro. Literalmente ha dejado de comer. El vendedor OK, reparto OK, es en el pienso donde está el problema.	0
Recomendado!!. De moemnto me estan durando bastante! Lo recomiendo	1
Me encanta. Me gusta el sonido,me gusta el aspecto, me encanta todo.Nonlo llevo encima porque me da cosa estropearlo como fan que soy de la saga y coleccionista.Funciona perfecto.Gran compra relación calidad precio 10	1
Calidad precio inmejorable. Muy bueno y caliente. Calidad precio inmejorable	1
No compres. Buen móvil pero cuidado con Amazon te manda uno usado lo compre en otro sitio	0
No encaja bien. No sale bien el café y cuando sale el sabor es horrible	0
Funciona a la perfección. Bueno, práctico y pequeño	1
A mi perro le encanta. Juguete más grande de lo que esperaba, resistente, mi perro juega y duerme con él	1
BUENOS ADAPTADORES, SE QUEDAN BIEN COGIDOS Y NO SE SUELTAN. BUENOS ADAPTADORES, SE QUEDAN BIEN COGIDOS Y NO SE SUELTAN	1
Dejo de funcionar correctamente. Dejo de sincronizar con bluetooth a las 3 semanas de uso.	0
Vale la pena por el precio que pagué. Buena relación calidad precio	1
Útiles. Un montón de bridas siempre van bien, yo las uso para montar equipos informáticos, son bastante grandes, mejor que sobre q se queden cortas.	1
Es más pequeña de lo que se muestra en la foto con el hombre. Es más pequeña de lo que se muestra en la foto con el hombre. No sé si es un montaje fotográfico o el modelo es un niño. Pero eso es un engaño en toda regla.	0
Perfecto. Me ha sido útil para mi proyector Optoma DH 350	1
Geniales. Escriben muy bien y con suavidad, puedes escribir rápido sin mucho esfuerzo.	1
Medio -satisfecha.. Me ha gustado la rapidez en el envío. Lo que no fue el modo de entrega. En una esquina del buzón. Sin llamar al timbre. No sé cómo no me la robaron. Era para un regalo.	1
Muy útil.. Es un producto de buena calidad, viene muy bien para guardar la ropa sucia. Lo he colgado detrás de la puerta del baño. Solo tiene un problema, y es que los enganches metálicos han arañado el marco de la puerta.	1
Excepcional. Producto excepcional	1
Genial. Me a encantado. La compré hace casi un año y sigue como nueva	1
Igual a la original - Buen precio. sin comentarios que es lo que hace falta, entrega muy rapida	1
Igual y facil. Cambiar espadín y parte electrónica y listo, es idéntica a la original	1
Luis Antonio. Es el segundo auricular que compro y el mismo problema... El auricular izquierdo deja de oírse. Increíblemente su mala calidad!!	0
Magdalena F. La serie es una pasada, ya la vi en televisión pero el pack me llegó con un DVD suelto y hubo 2 capítulos que no pude ver enteros, estaba rallado.	0
Qué llamen antes de la entrega. Porque no llaman antes de entregar porque estamos trabajando para decirle dónde dejarlo muy decepcionado con los pedidos de Amazon	0
Buena calidad a buen precio. Es tal como se muestra en la foto. Se coloca mediante una pinza consiguiendo un gran agarre. No molesta, aunque pesa un poquito (son extensiones muy largas y densas). El resultado es bastante natural. A pesar de tener un precio bajo, el brillo del pelo no resulta artificial. Se enreda un poco al llevarla puesta, pero puede peinarse sin problema. Por la forma en la que se encuentra insertado el pelo en la pinza, si se intenta hacer una trenza el inicio queda raro... Pero como cola es perfecta. Cambio de look en un segundo.	1
Muy duros. Mala experiencia.. Zapato muy duro para los que tenemos los pies planos/anchos. Los devolví al minuto.	0
Defectuoso el que me llegó a mi. No hay espacio para poner el chip del mando a distancia.	0
Me llegó un pedido equivocado.. No puedo valorar el producto porque nunca me llegó. A cambio, recibí el pedido de otra persona, que tuve que devolver.	0
Incómoda. Demasiado grande y rigida, la parte donde se encaja el reloj es super ancha y ocuoa mas q la propia muñeca, ademas de que es durisima, por lo que se hace muy incómoda	0
No regula bien. Parpadean al subir y bajar; solo funcionan bien cuando están al máximo de luz	0
Todo bien. Todo bien, ideal para poner la piscina encima.	1
Mal muy mal. Tarda más de lo previsto! Muy mal! No recomiendo este vendedor! Estamos muy indignados! Esto es una tontería de vendedor	0
TDT INTUITIVO. El TDT que he adquirido, me parece muy fácil de instalar. La búsqueda de los canales ha sido rápida. Los menús son muy intuitivos. Y calidad precio es buena.	1
No recibido producto. No he recibido el producto,con lo cual mi valoración del mismo es baja,a la espera de recibirlo para una nueva valoración, gracias	0
Songmics taburete. Después de que me ha llegado el pedido tarde una de las patas viene sin arandela y el tornillo se queda suelto. Precio demasiado caro para lo que es.	0
un gran regalo. Este producto lo compre para regalárselo a una amiga, me pareció muy completo. Tiene un espejo con vapor facial y tres tipos distintos de luces dependiendo de sus necesidades, además viene con un conjunto de cinco herramientas para quitar las espinillas. Se carga mediante USB y es bastante rápido , además viene con un botellita pequeña para poder rellenar el compartimiento para el agua del vapor facial. El funcionamiento del espejo es mu fácil, lo abres, pulsas el botón de encendido y luego el de la luz hasta conseguí la luz que más te guste, mientras el vapor va saliendo y con los utensilios puedes sacarte las espinillas. Es un gran regalo, incluso para una misma como espejito de retoque para llevar en el bolso. Puedes retocarte donde sea para lucir siempre perfecta sin ninguna espinilla.	1
Muy buena batidora. La he utilizado como batidora y cumple su función perfectamente. Excelente relación calidad-precio	1
Decepcionada con mi compra. Compré este producto para completar con mis actividades en el gimnasio y me ha decepcionado. No vienen tiras dé gel de repuesto y las que incluye no pegan. El plástico de la caja estaba abierto. Tengo que comprar unas para saber si funciona bien o no, por lo que tengo q desembolsar más dinero. En definitiva, no me siento bien con la compra realizada.	0
Pulsera bonita pero mala calidad. La pulsera es muy bonita.Pero por la parte d abajo se hace negra en 2 semanas.Es de mala calidad.No la recomiendo	0
Muy practico y funcional.. Fantastico, perfecto por el precio.	1
Es otro producto. Pedí el Heliocare oil free que ponía en la Foto y me mandan el Heliocare Gel que no es el mismo producto. Le ponen una pegatina por delante con el nuevo nombre y lo hacen pasar por él pero ni la caja ni el bote ni mucho menos el producto es lo que me vendían y yo quería.	0
No lo recomiendo.. No protege igual que otras marcas.	0
Genial. Me encanta el diseño y la combinación de colores,se adapta genial al cuerpo,encantada con el producto.	1
Poco más que colores. Estación meteorológica que ofrece poco más que las temperaturas externa y de interior y el reloj. Relación calidad precio mediocre. La pantalla tiene una visibilidad muy mala, para apreciar la información hay que estar en frente de la misma. Producto no recomendable.	0
manual de intrucciones. no trae manual de intrucciones en español	0
Para los amantes delos bonsais. Libro basico para los amantes de los bonsais. Tiene todo lo que se necesita saber para iniciarte en el mundo de los bonsais.	1
Relación calidad/precio. Es lo que esperaba y a mi sobrina le ha encantado	1
Una verguenza enviar esto asi. Ola buenas tardes el enbalaje a venido my dañado esto no se puede entregar asi, asik espero k me devolvais algo dinero y sino no volvere a comprar nada mas	0
Un mojon. A través de un gato de escayola se ve más que por este producto , mis ojos alcanzan con mejor visibilidad , que este producto no tiene visión nocturna ,, vamos que lo voy a devolver	0
Magnífica opción. Aunque tenía afinador y metrónomo en el móvil siempre he preferido tener un aparato de este tipo. Aposté por este y no me equivoqué, funciona genial y cumple de sobra con sus funciones. También me resultó curioso que ningún afinador me reconocía la cuerda Do de mi violonchelo, y los únicos que sí la han reconocido han sido los de la marca Korg (no me llevo comisión, prometido ;) Además llegó antes de la fecha, lo cual siempre es positivo. Un 10.	1
Estético y funcional. Magnífico aspecto estético, muy fácil de montar y un funcionamiento impecable. Lo recomiendo.	1
No lo he recibido. No lo he recibido aún. Si no lo hago esta semana procedere a aplicar las medidas necesarias.	0
